"WORD","HITS"
"rabeo","1"
"ratsoc","1"
"rawo","1"
"rañesner","1"
"ricede","1"
"rinevar","1"
"riugesnocaa","1"
"rorecortare","1"
"rug","2"
"sentarse","2"
"sentarsea","1"
"stomach","3"
"tgou","1"
"ut","2"
"vender","1"
"wl","3"
"wordpuzzle","1"
"wrist","2"
"action","1"
"andar","1"
"bici","2"
"conducir","1"
"esquiar","1"
"fútbol","2"
"noun","1"
"pescar","1"
"saltar","2"
"scissor","1"
"telefonear","1"
"tenis","2"
"tniap","1"
"worker","1"
"abdominal","1"
"absorption","1"
"acts","1"
"administration","1"
"advice","2"
"advisable","1"
"aispidylop","1"
"aliments","5"
"alleujar","1"
"appearance","1"
"aspart","1"
"associades","1"
"asthenia","1"
"attentiveness","1"
"avoid","1"
"avoiding","1"
"bottom","2"
"breath","1"
"capillary","1"
"científiques","1"
"circulation","1"
"clars","1"
"coldsweat","1"
"complications","1"
"confusion","1"
"connected","1"
"consciousness","1"
"control","2"
"convenient","1"
"corresponding","2"
"cough","2"
"decrease","1"
"dependant","1"
"dependent","1"
"diabetes","2"
"diabetis","1"
"diet","1"
"dl","2"
"dose","1"
"doses","1"
"dou","1"
"duration","1"
"exercising","1"
"exposed","1"
"factors","1"
"fase","1"
"feeling","1"
"fever","2"
"freezing","1"
"frequently","2"
"fright","1"
"gestational","1"
"glucagon","1"
"glucose","2"
"glucosuria","1"
"glycemia","1"
"heart","3"
"hipoglucèmia","1"
"hyperglycemia","1"
"hypoglucemia","1"
"hypoglycemia","1"
"illness","2"
"immediatament","1"
"improves","1"
"individualized","1"
"inject","1"
"injected","1"
"injection","1"
"insulin","2"
"insulina","1"
"intense","1"
"intermediate","1"
"internet","1"
"irritability","1"
"ketone","1"
"ketones","1"
"ketonuria","1"
"ketosis","1"
"knowing","2"
"labours","1"
"lantus","1"
"lead","1"
"learned","2"
"levels","1"
"lispro","1"
"loss","1"
"manual","1"
"measure","3"
"medicines","1"
"modify","1"
"monitor","1"
"muscular","1"
"noisufnoc","1"
"nph","1"
"obesity","1"
"pain","2"
"palpitations","1"
"phisical","1"
"polydipsia","1"
"polyuria","1"
"practised","1"
"prendre","1"
"preservation","1"
"prevention","1"
"produced","2"
"provoke","1"
"provokes","1"
"punció","1"
"reactive","1"
"recognized","1"
"recommendations","1"
"recovered","1"
"reduces","1"
"reduction","1"
"regnuh","1"
"regulate","1"
"relate","4"
"reserves","1"
"respective","1"
"restlessness","1"
"revihs","1"
"ripe","1"
"row","1"
"segona","1"
"selfcontrol","1"
"shiver","1"
"sickness","1"
"significat","1"
"strenuous","1"
"sunlight","2"
"sweat","1"
"symptoms","2"
"símptomes","1"
"thirst","1"
"tiredness","1"
"urinate","1"
"urine","1"
"usual","4"
"vomits","1"
"weariness","1"
"weight","2"
"youth","1"
"absorbed","1"
"absorbtion","1"
"active","1"
"aimecylgrepih","1"
"arrange","1"
"assimilating","1"
"autocontrol","1"
"bloodglucosediary","1"
"bloodglucosemonitor","1"
"brain","1"
"carbohydrates","1"
"cereales","2"
"contained","2"
"converts","1"
"corresponds","2"
"digestive","1"
"directly","1"
"ecivedtecnal","1"
"enables","1"
"energetic","2"
"fiber","1"
"functioning","1"
"growth","1"
"hc","2"
"hcs","1"
"headaches","1"
"hipoglycemia","1"
"hormone","1"
"ingested","1"
"insulinpen","1"
"intestine","1"
"lancetdevice","1"
"liver","1"
"lungs","1"
"mechanism","1"
"needles","1"
"organ","1"
"organised","1"
"pancreas","1"
"path","2"
"phrases","1"
"produces","1"
"properly","1"
"protection","2"
"protein","1"
"proteins","1"
"rapidly","1"
"regulatory","1"
"renewal","1"
"saercnap","1"
"salts","1"
"seldeen","1"
"slows","1"
"snietorp","1"
"snimativ","1"
"square","11"
"substance","1"
"substances","1"
"syringe","1"
"teststrips","1"
"tissue","1"
"tools","1"
"transform","1"
"transformed","1"
"transforms","1"
"treatment","2"
"viatmins","1"
"vitamins","1"
"yraidesoculgdoolb","1"
"beautifula","1"
"bigdarkeyes","1"
"bigmouth","1"
"blond","1"
"blondhair","1"
"curlyhair","1"
"darkhair","1"
"goodl","1"
"lblond","1"
"smallears","1"
"smallnose","1"
"tallman","1"
"uglyperson","1"
"weakboy","1"
"atreves","1"
"bearh","1"
"beatiful","2"
"bull","4"
"can´t","5"
"carries","1"
"cat´s","1"
"cock","1"
"congaratulacion","1"
"congratulaicion","1"
"congratulation","2"
"crucigrama","5"
"diez","2"
"dove","2"
"familyl","1"
"gle","1"
"goos","1"
"goose","1"
"kangoroo","1"
"ke","1"
"mel","3"
"pareja","3"
"parrafos","1"
"pocket","2"
"realiza","1"
"rhinoceros","1"
"señala","1"
"shelley","1"
"simon","1"
"simon´s","1"
"suelo","1"
"viven","3"
"wasp","1"
"aprilfoolsbox","1"
"avril","1"
"backs","1"
"bakeries","1"
"flowertrick","1"
"fool","1"
"fooling","1"
"invent","1"
"joke","2"
"kitchens","1"
"math","2"
"newspapers","2"
"paperman","1"
"poisson","1"
"toilets","1"
"tricks","2"
"walks","2"
"altres","1"
"antoni","1"
"art","2"
"artist","1"
"autoritzada","1"
"caixes","1"
"colors","5"
"comercial","1"
"concedida","1"
"departament","1"
"didàctic","1"
"educació","1"
"emocions","1"
"entorn","1"
"estudis","1"
"furniture","5"
"generalitat","1"
"herrero","2"
"imatges","1"
"llicència","1"
"lmarti","1"
"lourdes","1"
"martín","1"
"material","1"
"matter","5"
"miró","1"
"pel","1"
"picasso","1"
"plenes","1"
"projecte","1"
"recurs","1"
"retribuïda","1"
"sentiments","1"
"textures","2"
"tret","1"
"tàpies","1"
"utilització","2"
"vegap","1"
"compositores","1"
"dictado","1"
"dictionary","1"
"doble","2"
"intercambio","1"
"loudspeakers","1"
"note","3"
"notice","1"
"noticeboard","1"
"rnoticeboard","1"
"scissors","3"
"tipo","1"
"wastepaper","1"
"wastepaperbasket","1"
"celia","1"
"heinemann","3"
"hemos","1"
"juan","2"
"laughing","2"
"libro","2"
"lobo","3"
"marzo","1"
"mc","1"
"millan","1"
"pepitá","1"
"reproducir","1"
"subirá","1"
"águilas","1"
"anthem","1"
"combining","1"
"david","2"
"divad","1"
"emblem","1"
"emblems","1"
"fathers","1"
"flag","5"
"jw","1"
"kingdom","5"
"lc","1"
"leek","1"
"luck","6"
"marchl","1"
"northen","1"
"northenireland","1"
"novemberl","1"
"patrick","2"
"patron","1"
"protector","1"
"pscotland","1"
"save","2"
"scottish","3"
"shamrock","1"
"symbol","2"
"thistle","1"
"unionjack","1"
"unitedkingdom","1"
"unorthenireland","1"
"welsh","3"
"clap","5"
"colás","1"
"marina","2"
"moliner","1"
"pradas","1"
"select","3"
"toes","5"
"azul","3"
"blanco","2"
"cafe","1"
"celeste","1"
"claro","1"
"colores","2"
"escrito","1"
"ingles","2"
"lila","1"
"lilac","2"
"marino","1"
"morado","2"
"naranjo","1"
"navy","2"
"negro","2"
"plomo","1"
"rojo","3"
"rosado","1"
"verde","2"
"wk","1"
"asteris","1"
"asterix","1"
"axteris","1"
"axterix","1"
"beauty","2"
"betty","2"
"blancanieves","1"
"caperucita","2"
"characters","3"
"cin","1"
"cinderella","1"
"cinderellasd","1"
"dipsy","1"
"dleifrago","1"
"donald","1"
"flinstones","1"
"garfield","1"
"gepetto","1"
"grandma´s","1"
"he´s","5"
"ideafix","1"
"laa","1"
"laalaa","1"
"lla","1"
"mafalda","1"
"midnight","2"
"mortadelo","1"
"obelis","1"
"obelix","1"
"obeliz","1"
"obellix","1"
"olivia","1"
"otulp","1"
"padlafam","1"
"pedro","1"
"picapiedra","1"
"pinocchio","1"
"popeye","1"
"presumida","1"
"ratita","1"
"ritty","1"
"sailor","5"
"sisters","3"
"superman","1"
"tarzan","1"
"teletubbies","1"
"thumb","1"
"tinky","1"
"tinkywinky","1"
"wendy","1"
"wilma","1"
"winky","1"
"ykniwyknit","1"
"zape","1"
"zipi","1"
"classes","1"
"cleans","2"
"drawer","1"
"drest","1"
"gohome","1"
"gotobed","2"
"gotoschool","1"
"haveashower","2"
"havebreakfast","1"
"homeword","1"
"homeworld","1"
"lucky","1"
"routine","1"
"tethe","1"
"vest","1"
"cleverer","1"
"cleverest","1"
"fewer","1"
"fewest","1"
"prettiest","1"
"push","4"
"thirstier","1"
"thirstiest","1"
"you´re","2"
"acquaintances","1"
"allright","1"
"ankle","1"
"anne","3"
"assistant","1"
"auld","1"
"banks","2"
"becasue","1"
"bend","1"
"bends","1"
"bent","1"
"blew","1"
"blowing","1"
"blown","1"
"blows","1"
"bonfire","1"
"bow","3"
"bowling","1"
"brings","4"
"burn","2"
"calf","1"
"carfeul","1"
"carfeully","1"
"chat","1"
"cheek","1"
"cheerio","1"
"chin","1"
"christ","1"
"colleagues","1"
"couldn`t","1"
"crazy","1"
"credit","1"
"crossed","1"
"dalton","1"
"dino","1"
"displays","1"
"diversity","1"
"downington","1"
"drawings","2"
"dummy","1"
"edaehehtekahs","1"
"elbow","1"
"eyebrow","1"
"fawkes","1"
"firework","1"
"fit","1"
"floor","3"
"fold","1"
"folding","1"
"folds","1"
"freckles","1"
"galsses","1"
"gt","1"
"guests","1"
"heads","3"
"hearts","1"
"heel","1"
"hips","1"
"holmes","1"
"homes","2"
"hosts","1"
"hug","1"
"informal","1"
"intoduce","1"
"introduce","1"
"introductions","1"
"invitations","1"
"jesus","1"
"joins","1"
"knees","1"
"ladies","1"
"landladies","1"
"lang","1"
"lanterns","3"
"livingroom","2"
"loved","2"
"matvh","1"
"mexican","1"
"nails","2"
"nod","1"
"nodded","1"
"noded","1"
"noding","1"
"offers","1"
"older","3"
"outskirts","1"
"peters","1"
"pick","3"
"pleased","1"
"pleasure","2"
"plump","1"
"poems","1"
"pointed","1"
"policemen","2"
"proposal","1"
"rancho","1"
"reddish","1"
"relatives","2"
"romans","3"
"salute","1"
"shakes","1"
"shakethehead","1"
"shaking","1"
"sherlock","1"
"shhhhh","1"
"shoulder","4"
"shoulders","2"
"shrug","1"
"situations","1"
"skittles","1"
"socializing","1"
"spicy","1"
"spite","1"
"sticks","2"
"strikes","1"
"stroke","1"
"stroking","1"
"suit","5"
"suits","1"
"suspicious","1"
"syne","1"
"teenager","1"
"terror","1"
"thigh","1"
"thighs","1"
"tips","1"
"trafalgar","3"
"treating","1"
"trendy","1"
"valentine","2"
"vt","1"
"waiting","1"
"watchout","1"
"wave","3"
"waved","1"
"wears","3"
"ww","1"
"electricity","1"
"hydraulic","1"
"nonpollutant","1"
"nuclear","1"
"pollutant","1"
"renewable","1"
"safe","3"
"sources","1"
"strength","1"
"tidal","1"
"tide","1"
"unrenewable","1"
"unsafe","1"
"abecedari","1"
"ahorz","1"
"alphabet","3"
"aquarius","1"
"arebotco","1"
"aries","1"
"cancer","1"
"capricorn","1"
"capricorne","1"
"cloud","2"
"corners","1"
"dies","3"
"eighth","5"
"eleventh","3"
"eno","1"
"eulb","1"
"februarym","1"
"fifty","8"
"flmn","1"
"fn","1"
"fog","1"
"forty","6"
"fourth","8"
"gemini","1"
"greyl","1"
"hijk","1"
"knip","1"
"leo","1"
"libra","1"
"month","3"
"neetneves","1"
"ninth","4"
"nw","2"
"oranger","1"
"osecsip","1"
"oval","2"
"palette","1"
"pisces","1"
"purplen","1"
"rebmetpesl","1"
"sack","1"
"sagittarius","1"
"scorpio","1"
"setmana","2"
"seventh","6"
"seventy","5"
"sides","2"
"signs","1"
"sixth","5"
"sixty","6"
"snowing","6"
"sundaye","1"
"sxiy","1"
"taurus","1"
"taurusu","1"
"telephone","6"
"tenth","3"
"thirty","7"
"triangle","5"
"twelfth","3"
"virgo","1"
"xis","2"
"yadnom","1"
"yadrutas","1"
"ak","1"
"camels","1"
"coke","1"
"crush","1"
"deserts","3"
"edanomele","1"
"eenk","1"
"egnaro","1"
"elppa","1"
"eniw","1"
"gpandai","1"
"grasslands","1"
"htuom","1"
"humps","1"
"lemac","1"
"lemonade","1"
"lemons","1"
"necks","1"
"niugnep","1"
"nolem","1"
"nolemretaw","1"
"pandas","1"
"plum","1"
"rae","1"
"seirrehc","1"
"age","3"
"agree","2"
"aninals","1"
"apaches","1"
"archer","1"
"archers","1"
"archery","2"
"asnwers","1"
"attack","2"
"austria","5"
"barrel","1"
"baseball","6"
"bay","2"
"beautifull","1"
"ben´s","1"
"bikes","1"
"bob","2"
"bone","2"
"bones","3"
"burguer","1"
"capture","1"
"caroles´s","1"
"carol´s","1"
"cave","1"
"cds","1"
"cheyenes","1"
"chiken","2"
"chooses","1"
"cloude","1"
"coat","6"
"colde","1"
"colder","3"
"colonist","1"
"colonists","1"
"comaches","1"
"compare","1"
"comparisons","1"
"competitions","1"
"constest","1"
"contest","1"
"culture","3"
"dace","1"
"dances","2"
"daugther","2"
"daungeon","1"
"deliver","1"
"delivers","1"
"dentist","3"
"dentists","1"
"deputy","1"
"doctors","2"
"dungeon","2"
"eskimoes","1"
"excelente","2"
"explora","1"
"feather","2"
"feathers","3"
"feels","2"
"fells","1"
"figther","1"
"finds","2"
"fourty","3"
"friend´s","1"
"goin","1"
"goint","1"
"governor","1"
"gradmother","1"
"granfather","1"
"happier","1"
"haven´t","2"
"hawkins","1"
"healthier","1"
"helper","1"
"hides","1"
"holland","5"
"ia","4"
"ina","2"
"indian","2"
"indians","2"
"inn","1"
"innkeeper","1"
"innkeepers","1"
"isn´t","3"
"it´s","3"
"i´ve","4"
"jim","2"
"jim´s","1"
"joe","2"
"joe´s","1"
"kidnap","2"
"listens","2"
"livesey","1"
"livsesey´s","1"
"lsat","1"
"maps","2"
"marion","1"
"mark´s","1"
"marries","1"
"meets","2"
"meg","2"
"mollie","1"
"molly","3"
"news","3"
"noisier","1"
"noisy","1"
"nottingham","1"
"opens","2"
"pch","1"
"pirate","1"
"pirates","1"
"pocahontas","1"
"pocahonta´s","1"
"pochahotas","1"
"pochontas","1"
"powhatan","1"
"prices","1"
"prisioner","1"
"professions","1"
"programe","1"
"promise","1"
"quiter","1"
"ralph","1"
"rebecca","1"
"recue","1"
"recues","1"
"remerbers","1"
"rescue","2"
"richard´s","1"
"rider","1"
"robbin","1"
"robin","1"
"robin´s","1"
"rolfe","1"
"sadder","1"
"sail","2"
"sailors","1"
"sails","1"
"selling","1"
"sharon´s","1"
"sheriff","1"
"sheriff´s","1"
"sheriif","1"
"sherriff","1"
"ships","2"
"sicks","1"
"sioux","1"
"smith","3"
"smollet´s","1"
"soldier","3"
"speacks","1"
"submarine","1"
"tan","1"
"target","1"
"teh","1"
"they´re","1"
"thief","4"
"thinks","1"
"tomorrow","1"
"treauser","1"
"treausere","1"
"treausure","1"
"tresure","1"
"trouser","1"
"truck","2"
"trucks","1"
"uglier","1"
"unscramble","2"
"unscrumble","1"
"viñetas","2"
"volleyball","6"
"walter","1"
"warmer","1"
"wasn´t","2"
"wathing","1"
"weren´t","1"
"we´ve","1"
"wood","5"
"yummy","1"
"apartat","1"
"correctament","3"
"crèdits","1"
"dibuix","5"
"dibuixos","1"
"dues","3"
"elims","1"
"escolta","2"
"etirw","1"
"feelings","1"
"fent","1"
"fletxa","3"
"haveabath","1"
"hguoc","1"
"klaw","1"
"knird","1"
"ls","3"
"menú","2"
"nenes","1"
"nens","1"
"nori","1"
"ordre","1"
"parella","3"
"peel","1"
"programa","1"
"puton","1"
"referents","1"
"sabries","1"
"sabràs","1"
"scream","1"
"seguint","1"
"shout","3"
"sis","4"
"sitdown","1"
"sortir","1"
"standup","1"
"stretch","1"
"sweep","1"
"tae","2"
"takeoff","1"
"tniop","1"
"tornar","1"
"vulguis","2"
"washup","1"
"yawn","1"
"albanian","1"
"alphabetical","6"
"amsterdam","4"
"anthems","1"
"arabic","1"
"athens","4"
"atomium","1"
"basque","1"
"belgium","5"
"berlin","4"
"bonn","2"
"borders","1"
"brandenburg","1"
"brussels","4"
"bulgarian","1"
"capitals","3"
"central","4"
"cibeles","1"
"coliseum","1"
"common","1"
"copenhagen","2"
"croatia","1"
"currency","2"
"danish","2"
"dc","3"
"denmark","3"
"dublin","4"
"enllaçar","1"
"entered","1"
"entrance","1"
"euro","4"
"europa","1"
"evolutión","1"
"finland","5"
"finlandd","1"
"finnish","3"
"finnisho","1"
"flemish","2"
"ft","1"
"galician","2"
"gate","3"
"headquarters","1"
"helsinki","4"
"http","3"
"int","1"
"irish","6"
"jan","1"
"luxembourg","2"
"malone","1"
"mb","1"
"mermaid","1"
"mmadrid","1"
"ms","1"
"netherlands","2"
"nl","2"
"parthenon","1"
"pdublinm","1"
"polish","2"
"rl","1"
"sibelius","1"
"stephen","1"
"stockholm","3"
"stokholm","1"
"strasbourg","1"
"summit","1"
"swedish","3"
"tn","3"
"vienna","3"
"yg","1"
"aventatges","1"
"bars","2"
"billet","1"
"billets","1"
"birth","1"
"calcular","1"
"centime","1"
"centimes","2"
"coin","2"
"coneixement","1"
"conjunta","1"
"connect","1"
"currencies","2"
"desaparició","1"
"deutsch","1"
"disappear","3"
"dukade","1"
"eeuro","1"
"eliminates","1"
"epsilon","1"
"estrudi","1"
"estudi","1"
"euros","3"
"euskera","1"
"exist","1"
"facilitate","1"
"fases","1"
"fs","1"
"generalitzat","1"
"habitants","1"
"helsinkirl","1"
"igg","1"
"implantació","1"
"implantation","1"
"informar","1"
"inici","1"
"integran","1"
"integrants","1"
"irland","1"
"kingdon","2"
"lagutropa","1"
"lenguages","1"
"lisboni","1"
"loaf","1"
"lur","1"
"luxemburg","2"
"madrida","1"
"marcats","1"
"monarchy","1"
"moneda","2"
"monedes","2"
"monetary","1"
"mu","1"
"naixement","1"
"nma","1"
"norway","2"
"nova","1"
"noves","1"
"nre","1"
"oficial","1"
"pagaments","1"
"paisos","1"
"pants","1"
"paquets","1"
"periode","1"
"pesetas","1"
"pessetes","1"
"poster","1"
"productes","3"
"ptas","1"
"ptes","1"
"quantities","1"
"reconeixeement","1"
"reconeixement","1"
"regime","1"
"republic","2"
"romess","1"
"rtbelgiumden","1"
"signify","1"
"stability","2"
"stages","1"
"substitution","1"
"switzerland","2"
"símbol","1"
"terminis","1"
"transition","1"
"xy","1"
"ylatin","1"
"carrot","3"
"jelly","1"
"mis","1"
"peas","6"
"tesoros","1"
"belgica","1"
"centurys","1"
"courrency","1"
"céntimos","1"
"españa","1"
"explicació","1"
"finlandia","1"
"francia","1"
"holanda","1"
"irelanda","1"
"irlanda","1"
"italia","1"
"juanary","1"
"luxemburgo","1"
"paquet","2"
"reach","2"
"reunir","1"
"sort","3"
"substitue","1"
"xxi","1"
"ao","1"
"auhsoj","1"
"camilo","1"
"christopher","1"
"cousin","2"
"eo","1"
"esarah","1"
"ghter","1"
"grandf","1"
"grandm","1"
"grandpa","3"
"guo","1"
"hn","1"
"hooray","1"
"hss","1"
"jennifer","1"
"jenny","3"
"jj","1"
"jonathan","1"
"jones","1"
"joshua","1"
"kevin","1"
"ns","1"
"nsarah","1"
"olga","2"
"postius","1"
"rehpotsirhc","1"
"rehtomdnarg","2"
"retep","1"
"salazar","1"
"sarah","3"
"ster","1"
"ther","1"
"toni","1"
"uncle","4"
"vanessa","1"
"algeria","1"
"applied","3"
"asil","1"
"asylum","1"
"authorities","1"
"badalona","1"
"beliefs","1"
"celebration","2"
"chances","1"
"citizenship","1"
"ciutadania","1"
"classify","3"
"concept","1"
"concepts","2"
"contract","1"
"criminal","1"
"dictatorship","1"
"discriminar","1"
"discriminate","1"
"discrimination","1"
"dislike","1"
"duties","1"
"earned","1"
"economical","1"
"eighteenth","2"
"engineers","1"
"estereotip","1"
"estereotype","1"
"estereotypes","1"
"excited","1"
"experiences","1"
"fatima","1"
"flat","3"
"forced","1"
"foreigners","1"
"fortunately","1"
"fàtima","1"
"goverment","1"
"hairscarf","1"
"household","2"
"icidujerp","1"
"improve","1"
"inferior","2"
"interviews","1"
"learnt","2"
"medina","1"
"mess","1"
"migrate","1"
"nationality","2"
"nations","1"
"offered","2"
"oldest","2"
"opportunities","1"
"owner","1"
"permit","1"
"persons","1"
"political","1"
"poverty","1"
"predictions","1"
"preference","1"
"prejudice","1"
"prejudices","1"
"prejudici","1"
"pts","1"
"quants","2"
"racism","1"
"racisme","1"
"ranimircsid","1"
"reason","2"
"reasons","2"
"refugee","1"
"refugiat","1"
"religious","1"
"rent","1"
"rented","1"
"residence","1"
"richer","1"
"rights","2"
"salaries","1"
"salary","1"
"scape","1"
"speaker","3"
"stamp","1"
"status","1"
"taigufer","1"
"tangier","1"
"tarifa","1"
"tetuan","1"
"unemployment","1"
"unreasonable","1"
"wives","1"
"aparece","2"
"cerezas","3"
"champiñones","1"
"encontras","1"
"española","1"
"explorar","1"
"fresas","1"
"guisantes","1"
"inglesa","1"
"investigar","1"
"manzana","3"
"melón","1"
"naranja","3"
"oir","3"
"patatas","1"
"pearn","1"
"pera","3"
"plátano","3"
"solución","3"
"sonidos","3"
"strawberriesss","1"
"suena","1"
"uvas","2"
"zanahoria","1"
"¿quieres","1"
"alimentos","3"
"aplaudiendo","1"
"arregla","1"
"asocair","1"
"asocia","4"
"bieeeeeeeeennnnnn","1"
"bravo","2"
"bueeno","1"
"cantando","1"
"chesse","1"
"clapping","2"
"conseguísteis","1"
"descubre","1"
"empieza","4"
"esto","1"
"estupendo","3"
"fijate","1"
"gooooooddddd","1"
"izquierda","2"
"jumping","2"
"número","2"
"paseando","1"
"poquillo","1"
"preguntan","1"
"saltando","1"
"siguientes","1"
"trabajando","1"
"viaje","1"
"where´s","2"
"¿donde","1"
"burguers","1"
"comiendo","1"
"ensalada","1"
"heathy","1"
"hotdog","1"
"huevo","1"
"pantalones","2"
"ratón","2"
"reves","1"
"revés","3"
"sanwich","1"
"abc","1"
"abcd","1"
"abdera","1"
"abscissas","1"
"academy","1"
"acutangle","1"
"adjacent","1"
"advancing","1"
"aegean","1"
"affine","1"
"affirmation","1"
"ahere","1"
"alexander","1"
"alexandria","1"
"alexandrian","1"
"altitude","1"
"altitudes","1"
"amplitud","1"
"amplitude","1"
"angle","1"
"angles","2"
"aplications","1"
"apollonius","1"
"application","1"
"approximate","1"
"arch","1"
"arches","1"
"archimedes","1"
"architecture","1"
"aristarchus","1"
"aristotle","1"
"assenyalar","1"
"assenyaler","1"
"associació","3"
"atenes","1"
"ax","1"
"axial","1"
"axis","1"
"ax²","1"
"a²","1"
"a²b","1"
"a³","1"
"barnacenter","1"
"barycenter","1"
"base","1"
"bases","1"
"basis","1"
"battle","2"
"bc","1"
"bisector","1"
"bisectors","1"
"budda","1"
"bx","1"
"b²","1"
"calculate","1"
"calculated","1"
"calculates","1"
"calculating","1"
"calculus","1"
"carthage","1"
"catets","1"
"cathetus","1"
"centers","1"
"centres","1"
"cercle","1"
"characteristics","2"
"chios","1"
"chord","1"
"chronological","1"
"circular","1"
"circumcenter","1"
"circumferència","1"
"circumscribed","1"
"circunscribed","1"
"cirle","1"
"citocenter","1"
"classifica","1"
"classificació","1"
"classification","1"
"classifications","1"
"coefficient","1"
"coincide","1"
"coincident","1"
"comparison","1"
"compass","1"
"concave","1"
"concentric","1"
"concur","1"
"cone","1"
"coneixent","1"
"cones","1"
"confucio","1"
"conic","1"
"constant","1"
"construct","1"
"constructed","1"
"constructions","1"
"continuation","1"
"contribute","1"
"convex","1"
"convexos","1"
"coordinate","1"
"coordinates","1"
"corinth","1"
"correspond","1"
"costats","1"
"croton","1"
"cub","1"
"cube","1"
"cubes","1"
"cylinder","1"
"cylinders","1"
"cyrene","1"
"c²","1"
"càlcul","1"
"còncaus","1"
"death","3"
"decagon","1"
"decimals","1"
"decreasing","1"
"decàgon","1"
"defines","1"
"degrees","1"
"democritus","1"
"demonstration","1"
"departments","1"
"determine","1"
"development","1"
"developments","1"
"diagonal","1"
"diagonals","1"
"discriminant","1"
"distances","1"
"distant","1"
"distinguished","1"
"diverse","1"
"diversos","1"
"divide","1"
"dodeca","1"
"dodecagon","1"
"dodecagons","1"
"dodecahedron","1"
"eclipse","1"
"edges","1"
"emparellament","1"
"epicenter","1"
"eq","1"
"equation","1"
"equilateral","1"
"equilaterals","1"
"equivalent","1"
"eratosthenes","1"
"euclid","1"
"euclides","1"
"euler","1"
"everyside","1"
"explanations","2"
"exterior","2"
"figure","2"
"firts","1"
"forming","1"
"founded","2"
"fplane","1"
"fundation","1"
"fòrmules","1"
"generatrix","1"
"geoclic","1"
"geographic","1"
"geography","2"
"geometria","1"
"geometric","1"
"geometry","1"
"gived","1"
"golden","3"
"gread","1"
"grid","1"
"grill","1"
"hedron","1"
"hellenic","1"
"hellenistic","1"
"helmet","3"
"hemisphere","1"
"heptagon","1"
"heptàgon","1"
"heroic","1"
"heron","1"
"hexa","1"
"hexagon","1"
"hexagonal","1"
"hexagons","1"
"hexahedron","1"
"hexàgon","1"
"highlighted","2"
"hipotenusa","1"
"hipparchus","1"
"hippocrates","1"
"homologue","1"
"hour","3"
"hypatia","1"
"hyperbola","1"
"hypotenuse","1"
"hypotenuses","1"
"icosa","1"
"icosahedron","1"
"identities","1"
"impossible","1"
"incenter","1"
"increasing","1"
"incribed","1"
"indicated","1"
"indicating","1"
"infinite","1"
"infinity","1"
"infocenter","1"
"initiated","1"
"inscribe","1"
"inscribed","1"
"interiors","1"
"internal","1"
"interrogation","1"
"intersection","1"
"intersections","1"
"invariant","1"
"irrational","1"
"islands","2"
"isosceles","1"
"iterrogation","1"
"joining","1"
"lao","1"
"lateral","1"
"lelograms","1"
"lenght","1"
"lengths","1"
"logitud","1"
"lune","1"
"lybia","1"
"lyceum","1"
"marathon","2"
"marked","1"
"mateixa","1"
"mathematic","1"
"mathematics","1"
"medians","1"
"menelaus","1"
"meridian","1"
"meters","2"
"miletus","1"
"minor","1"
"mirror","3"
"mosaic","1"
"mosaics","1"
"nicaea","1"
"niceae","1"
"oblique","1"
"obliquely","1"
"observe","1"
"obtaining","1"
"obtusangle","1"
"octa","1"
"octagon","1"
"octagonal","1"
"octagons","1"
"octahedron","1"
"octant","1"
"octàgon","1"
"options","1"
"ordinates","1"
"orthocenter","1"
"orthoedrons","1"
"orthohedron","1"
"orthohedrons","1"
"ovoid","1"
"packet","1"
"packets","1"
"pappus","1"
"parabola","1"
"parabolas","1"
"paral","1"
"parallel","1"
"parallelepipeds","1"
"parallelogram","1"
"parallelograms","1"
"parallels","1"
"passes","1"
"pentagon","1"
"pentagonal","1"
"pentagons","1"
"pentàgon","1"
"pependicular","1"
"perga","1"
"pergamum","1"
"pericles","1"
"perimeter","1"
"perimeters","1"
"perimetres","1"
"perpendicular","1"
"perpendicularly","1"
"perímetre","1"
"perímetres","1"
"philosopher","1"
"philosophers","1"
"planes","1"
"plato","1"
"poly","1"
"polygons","1"
"polyhedron","1"
"polyhedrons","1"
"polígons","1"
"positions","1"
"prism","1"
"prisms","1"
"proof","2"
"proofs","1"
"property","1"
"proportional","1"
"prove","1"
"proved","1"
"ptolemy","1"
"punic","1"
"pythagoras","1"
"pythagorics","1"
"pythgoras","1"
"quadrangular","1"
"quadrant","1"
"quadrants","1"
"quadratic","1"
"quadrats","1"
"quadrature","1"
"quadrilateral","1"
"quadrilaterals","1"
"quadrilaters","1"
"quadrilàter","1"
"quadrilàters","1"
"quotient","1"
"radium","1"
"radius","1"
"ratio","1"
"ratios","1"
"reflected","1"
"reflection","1"
"reg","1"
"regulars","1"
"relates","1"
"relation","1"
"relative","1"
"remarkable","1"
"respect","1"
"respondre","1"
"revolution","2"
"rhodes","1"
"rhombus","1"
"roma","1"
"romboide","1"
"rotat","1"
"rotation","2"
"rotational","1"
"rotations","1"
"samos","1"
"scalene","1"
"schemes","1"
"schools","3"
"secant","1"
"secants","1"
"sector","1"
"sectors","1"
"segment","1"
"segments","1"
"semi","1"
"semicircle","1"
"semicylinder","1"
"semidisc","1"
"semiregular","1"
"semisphere","1"
"sexagesimal","1"
"shaped","1"
"sicily","1"
"similarities","1"
